provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion,clase_proceso_descripcion
22,Chaco,Resistencia,Resistencia - 6,2201/19,DAÑOS Y PERJUICIOS POR MALA PRAXIS,2019-03-11,2019-03-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,2386/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-13,2019-03-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,2554/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-18,2019-03-18,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,2605/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-19,2019-03-19,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,2615/19,COBRO SUMARIO DE PESOS,2019-03-19,2019-03-19,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,2830/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-22,2019-03-22,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,2911/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-25,2019-03-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,3180/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-03-28,2019-03-28,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,3189/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-28,2019-03-28,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,3315/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-01,2019-04-01,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,3475/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-03,2019-04-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4028/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-04-10,2019-04-10,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4333/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-16,2019-04-16,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4428/19,DAÑOS Y PERJUICIOS,2019-04-17,2019-04-17,2019-09-17,no concilió,2019-09-17,2019-12-10,,,,,
22,Chaco,Resistencia,Resistencia - 6,4467/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-22,2019-04-22,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4562/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-23,2019-04-23,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4631/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-24,2019-04-24,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4738/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-04-25,2019-04-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4802/19,DAÑOS Y PERJUICIOS,2019-04-26,2019-04-26,2019-08-01,no concilió,2019-08-01,,,,,,
22,Chaco,Resistencia,Resistencia - 6,4939/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-30,2019-05-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,5050/19,ESCRITURACIÓN,2019-05-02,2019-05-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,5051/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-02,2019-05-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,5067/19,JUICIO SUMARÍSIMO,2019-05-03,2019-05-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,5328/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-07,2019-05-07,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,5598/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-10,2019-05-10,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,5790/19,DAÑOS Y PERJUICIOS,2019-05-15,2019-05-15,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,5943/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-17,2019-05-17,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6044/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-20,2019-05-20,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6236/19,JUICIO SUMARÍSIMO,2019-05-22,2019-05-22,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6365/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-27,2019-05-27,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6392/19,DESALOJO,2019-05-27,2019-05-27,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6540/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-28,2019-05-28,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6684/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-30,2019-05-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6788/19,DESALOJO,2019-05-31,2019-05-31,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6863/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-03,2019-06-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6868/19,JUICIO SUMARÍSIMO,2019-06-03,2019-06-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,6993/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-05,2019-06-05,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7030/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-06,2019-06-06,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7141/19,JUICIO SUMARÍSIMO,2019-06-07,2019-06-24,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7186/19,EXPROPIACIÓN,2019-06-10,2019-06-10,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7197/19,EXPROPIACIÓN,2019-06-10,2019-06-10,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7254/19,DESALOJO,2019-06-11,2019-06-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7270/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-11,2019-06-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7391/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-13,2019-06-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7561/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-19,2019-06-19,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7757/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-24,2019-06-24,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,7976/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-27,2019-06-27,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,8271/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-02,2019-07-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,8380/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-05,2019-07-05,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,8540/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-11,2019-07-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,8645/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-12,2019-07-12,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,8935/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-29,2019-07-29,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,9075/19,"CUMPLIMIENTO / INCUMPLIMIENTO - DE CONTRATO, DE CONVENIO, etc.",2019-07-30,2019-07-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,9166/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-31,2019-07-31,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,9278/19,ESCRITURACIÓN,2019-07-31,2019-07-31,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,9447/19,"CUMPLIMIENTO / INCUMPLIMIENTO - DE CONTRATO, DE CONVENIO, etc.",2019-08-02,2019-08-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,9727/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-06,2019-08-06,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,9776/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-07,2019-08-07,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10007/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-09,2019-08-09,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10148/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-13,2019-08-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10604/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-22,2019-08-22,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10140/19,DESALOJO,2019-08-13,2019-08-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10352/19,DESALOJO,2019-08-16,2019-08-16,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10873/19,COBRO SUMARIO DE PESOS,2019-08-18,2019-08-18,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,9884/19,DESALOJO,2019-08-20,2019-08-20,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10740/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-23,2019-08-23,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10854/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-28,2019-08-28,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,10996/19,COBRO SUMARIO DE PESOS,2019-08-30,2019-08-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11104/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-30,2019-08-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11130/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-02,2019-09-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11138/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-02,2019-09-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11149/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-03,2019-09-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11201/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-03,2019-09-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11497/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-10,2019-09-10,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11545/19,DESALOJO,2019-09-10,2019-09-10,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11556/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-10,2019-09-10,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11579/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-09-11,2019-09-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11791/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-13,2019-09-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11926/19,ESCRITURACIÓN,2019-09-17,2019-09-17,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,11991/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-18,2019-09-18,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,12257/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-23,2019-09-23,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,12265/19,COBRO SUMARIO DE PESOS,2019-09-23,2019-09-23,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,12394/19,COBRO SUMARIO DE PESOS,2019-09-24,2019-09-24,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,12462/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-09-25,2019-09-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,12464/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-25,2019-09-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 6,12651/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-09-27,2019-09-27,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,13/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-01,2019-02-01,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,65/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-02-01,2019-02-01,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,273/19,DAÑOS Y PERJUICIOS,2019-02-04,2019-02-04,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,624/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-06,2019-02-06,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,636/19,ESCRITURACIÓN,2019-02-07,2019-02-07,2019-05-02,no concilió,2019-05-02,,,,,,
22,Chaco,Resistencia,Resistencia - 7,741/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-07,2019-02-07,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,943/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-11,2019-02-11,2019-05-16,no concilió,2019-05-16,,,,,,
22,Chaco,Resistencia,Resistencia - 7,960/19,CONSIGNACIÓN,2019-02-11,2019-02-11,,,,,,,2019-03-14,DESISTIMIENTO,
22,Chaco,Resistencia,Resistencia - 7,1163/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-14,2019-02-14,,,,,,,2019-05-14,HOMOLOGACIÓN,
22,Chaco,Resistencia,Resistencia - 7,1293/19,COLACIÓN DE BIENES,2019-02-19,2019-02-19,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,1334/19,JUICIO SUMARIO,2019-02-20,2019-02-21,2019-06-25,no concilió,,,,2019-09-16,,,
22,Chaco,Resistencia,Resistencia - 7,1335/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-20,2019-02-20,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,1365/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-20,2019-02-20,2019-05-21,no concilió,2019-05-21,,,,2019-09-09,HOMOLOGACIÓN,
22,Chaco,Resistencia,Resistencia - 7,1475/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-22,2019-02-22,2019-07-02,no concilió,2019-07-02,,,,,,
22,Chaco,Resistencia,Resistencia - 7,1631/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-02-27,2019-02-27,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,1743/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-01,2019-03-01,2019-06-19,no celebrada,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,1754/19,"CUMPLIMIENTO / INCUMPLIMIENTO - DE CONTRATO, DE CONVENIO, etc.",2019-03-01,2019-03-01,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2067/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-08,2019-03-08,2019-05-15,no concilió,2019-05-15,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2214/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-12,2019-03-12,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2388/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-13,2019-03-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2557/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-18,2019-03-18,2019-08-28,no concilió,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2611/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-19,2019-03-19,2019-08-06,no concilió,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2618/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-03-19,2019-03-19,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2832/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-22,2019-03-22,2019-09-24,no celebrada,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2914/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-25,2019-03-25,2019-06-27,no concilió,2019-06-27,,,,,,
22,Chaco,Resistencia,Resistencia - 7,2949/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-03-25,2019-03-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3254/19,COBRO SUMARIO DE PESOS,2019-03-29,2019-03-29,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3318/19,DAÑOS Y PERJUICIOS,2019-04-01,2019-04-01,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3477/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-03,2019-04-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3651/19,DAÑOS Y PERJUICIOS,2019-04-05,2019-04-05,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3831/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-04-08,2019-04-08,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3869/19,DESALOJO,2019-04-09,2019-04-09,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3870/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-04-09,2019-04-09,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3940/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-09,2019-04-22,2019-10-16,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,3941/19,DAÑOS Y PERJUICIOS POR MALA PRAXIS,2019-04-09,2019-04-09,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4096/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-04-11,2019-04-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4099/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-11,2019-04-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4334/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-16,2019-04-16,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4353/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-04-17,2019-04-17,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4439/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-04-22,2019-04-22,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4540/19,JUICIO SUMARÍSIMO,2019-04-23,2019-04-23,2019-09-12,no concilió,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4567/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-04-23,2019-04-23,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,4959/19,DAÑOS Y PERJUICIOS,2019-04-30,2019-05-02,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5057/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-02,2019-05-02,,,,,,,2019-09-12,HOMOLOGACIÓN,
22,Chaco,Resistencia,Resistencia - 7,5285/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-06,2019-05-06,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5348/19,ESCRITURACIÓN,2019-05-07,2019-05-07,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5358/19,DAÑOS Y PERJUICIOS,2019-05-07,2019-05-07,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5640/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-13,2019-05-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5641/19,DAÑOS Y PERJUICIOS,2019-05-13,2019-05-13,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5791/19,COBRO SUMARIO DE PESOS,2019-05-15,2019-05-15,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5792/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-15,2019-05-15,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,5944/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-17,2019-05-17,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6046/19,DAÑOS Y PERJUICIOS,2019-05-20,2019-05-20,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6383/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-27,2019-05-27,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6563/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-29,2019-05-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6685/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-05-30,2019-05-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6789/19,PRESCRIPCIÓN: ADQUISITIVA / LIBERATORIA / USUCAPIÓN,2019-05-31,2019-05-31,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6864/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-03,2019-06-04,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6995/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-05,2019-06-06,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7033/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-06,2019-06-07,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7199/19,EXPROPIACIÓN,2019-06-10,2019-06-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7276/19,JUICIO SUMARÍSIMO,2019-06-11,2019-06-12,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7283/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-11,2019-06-12,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7412/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-13,2019-06-14,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7566/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-19,2019-06-21,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,6841/19,JUICIO SUMARÍSIMO,2019-06-24,2019-06-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7760/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-24,2019-06-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,7796/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-24,2019-06-25,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,8019/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-06-27,2019-06-28,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,8275/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-03,2019-07-03,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,8385/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-05,2019-07-05,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,8492/19,JUICIO SUMARÍSIMO,2019-07-10,2019-08-06,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,8543/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-11,2019-07-11,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,8660/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-12,2019-07-12,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,8948/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-30,2019-07-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,9079/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-30,2019-07-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,9116/19,JUICIO SUMARÍSIMO,2019-07-30,2019-07-30,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,9164/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-07-31,2019-07-31,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,9466/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-05,2019-08-05,,,,,,,,,
22,Chaco,Resistencia,Resistencia - 7,9730/19,DAÑOS Y PERJUICIOS POR ACCIDENTE DE TRÁNSITO,2019-08-07,2019-08-07,,,,,,,,,
