provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion,clase_proceso_descripcion
86,Santiago del Estero,CAPITAL,C6,649208,MEDIDAS AUTOSATISFACTIVAS,2018-11-14,2018-11-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,649670,PRESCRIPCION,2018-11-20,2019-02-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,650847,PRESCRIPCION ADQUISITIVA,2018-11-30,2018-11-30,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,651130,DAÑOS Y PERJUICIOS,2018-12-04,2018-12-04,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,651133,PRESCRIPCION ADQUISITIVA,2018-12-04,2018-12-04,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,651137,PRESCRIPCION ADQUISITIVA,2018-12-04,2018-12-04,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,651157,DAÑOS Y PERJUICIOS,2018-12-04,2018-12-04,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,652691,DAÑOS Y PERJUICIOS,2018-12-14,2018-12-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,652991,DAÑOS Y PERJUICIOS,2018-12-17,2018-12-17,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,653733,CUMPLIMIENTO DE CONTRATO,2018-12-26,2018-12-26,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,654076,DAÑOS Y PERJUICIOS,2018-12-28,2018-12-28,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,654311,DAÑOS Y PERJUICIOS,2018-12-28,2019-02-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,654450,DAÑOS Y PERJUICIOS,2019-01-29,2019-01-29,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,654598,SUCESION AB INTESTATO,2019-02-04,2019-03-20,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655093,DAÑOS Y PERJUICIOS,2019-02-14,2019-02-14,2019-08-27,Audiencia Preliminar NO CONCILIADA,,2019-11-20,,,,,
86,Santiago del Estero,CAPITAL,C6,655094,PRESCRIPCION ADQUISITIVA,2019-02-14,2019-02-14,,,,,,,2019-10-09,SENTENCIA,
86,Santiago del Estero,CAPITAL,C6,655104,SUCESION AB-INTESTATO,2019-02-14,2019-02-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655108,DAÑOS Y PERJUICIOS,2019-02-14,2019-02-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655115,PRESCRIPCION ADQUISITIVA,2019-02-14,2019-02-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655116,PRESCRIPCION ADQUISITIVA,2019-02-14,2019-02-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655121,PRESCRIPCION ADQUISITIVA,2019-02-14,2019-02-14,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655231,DAÑOS Y PERJUICIOS,2019-02-15,2019-02-15,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655235,DAÑOS Y PERJUICIOS,2019-02-15,2019-02-15,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655240,PRESCRIPCION ADQUISITIVA,2019-02-18,2019-02-18,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655243,MEDIDAS CAUTELARES,2019-02-18,2019-02-18,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,655273,DAÑOS Y PERJUICIOS,2019-02-18,2019-02-18,2019-09-18,Audiencia Preliminar NO CONCILIADA,,2019-12-11,,,,,
86,Santiago del Estero,CAPITAL,C6,655278,DAÑOS Y PERJUICIOS,2019-02-18,2019-02-18,,,,,,,,,
